TIME,DJIA
"February-23,1938",132.41
"February-24,1938",130.85
"February-25,1938",131.58
"February-26,1938",131.26
"February-28,1938",129.64
"March-01,1938",130.47
"March-02,1938",129.38
"March-03,1938",128.22
"March-04,1938",127.78
"March-05,1938",127.67
"March-07,1938",125.38
"March-08,1938",125.33
"March-09,1938",125.67
"March-10,1938",124.71
"March-11,1938",122.44
"March-12,1938",122.58
"March-14,1938",123.68
"March-15,1938",127.24
"March-16,1938",122.87
"March-17,1938",122.03
"March-18,1938",118.41
"March-19,1938",120.43
"March-21,1938",120.29
"March-22,1938",117.11
"March-23,1938",114.38
"March-24,1938",114.64
"March-25,1938",108.57
"March-26,1938",106.63
"March-28,1938",107.25
"March-29,1938",101.92
"March-30,1938",100.97
"March-31,1938",98.95
"April-01,1938",103.02
"April-02,1938",106.11
"April-04,1938",105.58
"April-05,1938",108.36
"April-06,1938",106.29
"April-07,1938",105.43
"April-08,1938",109.57
"April-09,1938",115.32
"April-11,1938",112.93
"April-12,1938",113.88
"April-13,1938",114.85
"April-14,1938",116.82
"April-16,1938",121
"April-18,1938",118.99
"April-19,1938",116.34
"April-20,1938",114.9
"April-21,1938",115.4
"April-22,1938",118.52
"April-23,1938",117.64
"April-25,1938",116.23
"April-26,1938",113.94
"April-27,1938",115.25
"April-28,1938",111.98
"April-29,1938",111.66
"April-30,1938",111.28
"May-02,1938",110.09
"May-03,1938",112.71
"May-04,1938",113.88
"May-05,1938",113.46
"May-06,1938",117.16
"May-07,1938",117.21
"May-09,1938",119.43
"May-10,1938",117.93
"May-11,1938",118.52
"May-12,1938",118.55
"May-13,1938",116.87
"May-14,1938",117.21
"May-16,1938",115.38
"May-17,1938",116.36
"May-18,1938",117.02
"May-19,1938",115.28
"May-20,1938",114.99
"May-21,1938",113.25
"May-23,1938",113.97
"May-24,1938",112.35
"May-25,1938",110.6
"May-26,1938",108.28
"May-27,1938",107.98
"May-28,1938",108.9
"May-31,1938",107.74
"June-01,1938",110.61
"June-02,1938",110.68
"June-03,1938",109.71
"June-04,1938",111.82
"June-06,1938",113.19
"June-07,1938",113.12
"June-08,1938",113.75
"June-09,1938",115.74
"June-10,1938",114.47
"June-11,1938",114.23
"June-13,1938",111.87
"June-14,1938",112.78
"June-15,1938",113.24
"June-16,1938",113.97
"June-17,1938",113.06
"June-18,1938",113.23
"June-20,1938",118.61
"June-21,1938",121.34
"June-22,1938",123.99
"June-23,1938",127.4
"June-24,1938",129.06
"June-25,1938",131.94
"June-27,1938",130.48
"June-28,1938",130.38
"June-29,1938",135.87
"June-30,1938",133.88
"July-01,1938",136.53
"July-02,1938",138.53
"July-05,1938",136.52
"July-06,1938",137.78
"July-07,1938",137.45
"July-08,1938",135.66
"July-09,1938",136.2
"July-11,1938",134.56
"July-12,1938",137.49
"July-13,1938",136.9
"July-14,1938",135.81
"July-15,1938",137.3
"July-16,1938",138.53
"July-18,1938",140.39
"July-19,1938",143.67
"July-20,1938",141.84
"July-21,1938",141.92
"July-22,1938",142.25
"July-23,1938",144.24
"July-25,1938",144.91
"July-26,1938",143.33
"July-27,1938",140.24
"July-28,1938",142.2
"July-29,1938",141.2
"July-30,1938",141.25
"August-01,1938",140.37
"August-02,1938",141.97
"August-03,1938",141.73
"August-04,1938",142.13
"August-05,1938",144.47
"August-06,1938",145.67
"August-08,1938",144.33
"August-09,1938",143.21
"August-10,1938",142.4
"August-11,1938",139.32
"August-12,1938",136.51
"August-13,1938",136.22
"August-15,1938",136.98
"August-16,1938",138.44
"August-17,1938",139.03
"August-18,1938",139.33
"August-19,1938",141.13
"August-20,1938",141.2
"August-22,1938",140.92
"August-23,1938",143.7
"August-24,1938",143.53
"August-25,1938",144.07
"August-26,1938",142.94
"August-27,1938",141.95
"August-29,1938",137.06
"August-30,1938",138.26
"August-31,1938",139.27
"September-01,1938",138.36
"September-02,1938",141.38
"September-03,1938",142.48
"September-06,1938",141.47
"September-07,1938",143.08
"September-08,1938",142.19
"September-09,1938",139.9
"September-10,1938",138.29
"September-12,1938",140.19
"September-13,1938",134.19
"September-14,1938",132.93
"September-15,1938",136.22
"September-16,1938",134.85
"September-17,1938",131.82
"September-19,1938",134.1
"September-20,1938",138.41
"September-21,1938",139.29
"September-22,1938",137.35
"September-23,1938",134.08
"September-24,1938",133.02
"September-26,1938",129.91
"September-27,1938",130.19
"September-28,1938",133.68
"September-29,1938",137.16
"September-30,1938",141.45
"October-01,1938",143.13
"October-03,1938",144.29
"October-04,1938",144.23
"October-05,1938",148.32
"October-06,1938",148.1
"October-07,1938",148.41
"October-08,1938",149.75
"October-10,1938",149.55
"October-11,1938",149.41
"October-13,1938",152.46
"October-14,1938",151.45
"October-15,1938",151.96
"October-17,1938",150.81
"October-18,1938",152.1
"October-19,1938",150.02
"October-20,1938",151.52
"October-21,1938",152.15
"October-22,1938",154.11
"October-24,1938",154.12
"October-25,1938",154.17
"October-26,1938",152.4
"October-27,1938",152.69
"October-28,1938",151.07
"October-29,1938",151.07
"October-31,1938",151.73
"November-01,1938",151.39
"November-02,1938",152.21
"November-03,1938",152.31
"November-04,1938",152.1
"November-05,1938",152.12
"November-07,1938",154.91
"November-09,1938",158.08
"November-10,1938",157.47
"November-12,1938",158.41
"November-14,1938",155.61
"November-15,1938",154.66
"November-16,1938",151.54
"November-17,1938",152.78
"November-18,1938",149.93
"November-19,1938",150.38
"November-21,1938",150.26
"November-22,1938",149.56
"November-23,1938",149.88
"November-25,1938",150.1
"November-26,1938",148.45
"November-28,1938",146.14
"November-29,1938",147.07
"November-30,1938",149.82
"December-01,1938",148.63
"December-02,1938",147.57
"December-03,1938",147.5
"December-05,1938",147.47
"December-06,1938",148.33
"December-07,1938",148.73
"December-08,1938",147.63
"December-09,1938",147.39
"December-10,1938",148.31
"December-12,1938",148.65
"December-13,1938",149.59
"December-14,1938",151.83
"December-15,1938",151.82
"December-16,1938",150.89
"December-17,1938",150.36
"December-19,1938",150.38
"December-20,1938",150.46
"December-21,1938",149.58
"December-22,1938",150.53
"December-23,1938",151.39
"December-24,1938",151.38
"December-27,1938",150.43
"December-28,1938",151.45
"December-29,1938",153.62
"December-30,1938",154.36
"December-31,1938",154.76
"January-03,1939",153.64
"January-04,1939",154.85
"January-05,1939",153.18
"January-06,1939",152.87
"January-07,1939",151.54
"January-09,1939",150.19
"January-10,1939",150.48
"January-11,1939",148.65
"January-12,1939",147.33
"January-13,1939",146.52
"January-14,1939",148.26
"January-16,1939",148.26
"January-17,1939",148.93
"January-18,1939",148.99
"January-19,1939",149.47
"January-20,1939",149.11
"January-21,1939",146.76
"January-23,1939",141.32
"January-24,1939",141.35
"January-25,1939",140.72
"January-26,1939",136.42
"January-27,1939",138.9
"January-28,1939",138.79
"January-30,1939",141.56
"January-31,1939",143.76
"February-01,1939",142.43
"February-02,1939",144.34
"February-03,1939",143.55
"February-04,1939",145.07
"February-06,1939",145.03
"February-07,1939",144.1
"February-08,1939",145.43
"February-09,1939",143.99
"February-10,1939",143.68
"February-11,1939",144.61
"February-14,1939",144.13
"February-15,1939",144.6
"February-16,1939",145.39
"February-17,1939",144.95
"February-18,1939",145.51
"February-20,1939",142.74
"February-21,1939",142.64
"February-23,1939",142.93
"February-24,1939",145.44
"February-25,1939",146.82
"February-27,1939",146.62
"February-28,1939",147.3
"March-01,1939",147.15
"March-02,1939",146.96
"March-03,1939",148.76
"March-04,1939",149.49
"March-06,1939",148.84
"March-07,1939",149.37
"March-08,1939",151.42
"March-09,1939",151.33
"March-10,1939",152.28
"March-11,1939",151.77
"March-13,1939",150.79
"March-14,1939",151.1
"March-15,1939",147.66
"March-16,1939",147.54
"March-17,1939",143.89
"March-18,1939",141.68
"March-20,1939",141.28
"March-21,1939",143.41
"March-22,1939",139.51
"March-23,1939",140.33
"March-24,1939",141.82
"March-25,1939",141.55
"March-27,1939",141.14
"March-28,1939",139.33
"March-29,1939",139.75
"March-30,1939",136.69
"March-31,1939",131.84
"April-01,1939",132.83
"April-03,1939",132.25
"April-04,1939",129.8
"April-05,1939",130.34
"April-06,1939",126.32
"April-08,1939",121.44
"April-10,1939",124.03
"April-11,1939",123.75
"April-12,1939",126.15
"April-13,1939",127.51
"April-14,1939",126.2
"April-15,1939",129.61
"April-17,1939",127.34
"April-18,1939",125.38
"April-19,1939",127.01
"April-20,1939",128.41
"April-21,1939",128.71
"April-22,1939",128.55
"April-24,1939",127.34
"April-25,1939",127.36
"April-26,1939",128.56
"April-27,1939",129.78
"April-28,1939",128.38
"April-29,1939",128.45
"May-01,1939",127.83
"May-02,1939",129.32
"May-03,1939",132.3
"May-04,1939",131.86
"May-05,1939",131.47
"May-06,1939",131.74
"May-08,1939",131.67
"May-09,1939",133.67
"May-10,1939",132.82
"May-11,1939",132.92
"May-12,1939",132.16
"May-13,1939",132.4
"May-15,1939",132.65
"May-16,1939",129.86
"May-17,1939",129.09
"May-18,1939",129.43
"May-19,1939",130.38
"May-20,1939",131.22
"May-22,1939",132.45
"May-23,1939",131.77
"May-24,1939",135.04
"May-25,1939",135.53
"May-26,1939",136.09
"May-27,1939",136.8
"May-29,1939",137.8
"May-31,1939",138.18
"June-01,1939",136.2
"June-02,1939",136.74
"June-03,1939",137.12
"June-05,1939",137.06
"June-06,1939",138.36
"June-07,1939",138.71
"June-08,1939",138.49
"June-09,1939",140.09
"June-10,1939",140.14
"June-12,1939",139.13
"June-13,1939",138.2
"June-14,1939",137.5
"June-15,1939",134.41
"June-16,1939",134.67
"June-17,1939",135.31
"June-19,1939",136.4
"June-20,1939",137.57
"June-21,1939",137.61
"June-22,1939",136.88
"June-23,1939",137.42
"June-24,1939",137.36
"June-26,1939",135.09
"June-27,1939",135.42
"June-28,1939",132.83
"June-29,1939",130.05
"June-30,1939",130.63
"July-01,1939",131.73
"July-03,1939",131.93
"July-05,1939",133.68
"July-06,1939",133.58
"July-07,1939",133.22
"July-08,1939",133.24
"July-10,1939",133.79
"July-11,1939",134.56
"July-12,1939",136.98
"July-13,1939",138.02
"July-14,1939",137.57
"July-15,1939",137.88
"July-17,1939",142.58
"July-18,1939",143.76
"July-19,1939",142.64
"July-20,1939",141.24
"July-21,1939",143.46
"July-22,1939",144.71
"July-24,1939",144.18
"July-25,1939",143.1
"July-26,1939",143.82
"July-27,1939",144.51
"July-28,1939",144.11
"July-29,1939",144
"July-31,1939",143.26
"August-01,1939",143.36
"August-02,1939",144.26
"August-03,1939",144.24
"August-04,1939",141.73
"August-05,1939",142.11
"August-07,1939",140.76
"August-08,1939",141.1
"August-09,1939",139.75
"August-10,1939",137.25
"August-11,1939",137.29
"August-12,1939",138.42
"August-14,1939",140.18
"August-15,1939",141.29
"August-16,1939",138.47
"August-17,1939",138.33
"August-18,1939",135.54
"August-19,1939",135.11
"August-21,1939",132.81
"August-22,1939",135.07
"August-23,1939",131.82
"August-24,1939",131.33
"August-25,1939",133.73
"August-26,1939",136.39
"August-28,1939",134.66
"August-29,1939",137.39
"August-30,1939",136.16
"August-31,1939",134.41
"September-01,1939",135.25
"September-02,1939",138.09
"September-05,1939",148.12
"September-06,1939",148.04
"September-07,1939",148.32
"September-08,1939",150.04
"September-09,1939",150.91
"September-11,1939",155.12
"September-12,1939",155.92
"September-13,1939",154.1
"September-14,1939",153.71
"September-15,1939",154.03
"September-16,1939",152.15
"September-18,1939",147.78
"September-19,1939",152.14
"September-20,1939",152.25
"September-21,1939",153.48
"September-22,1939",152.57
"September-23,1939",152.99
"September-25,1939",152.64
"September-26,1939",153.54
"September-27,1939",153.08
"September-28,1939",151.12
"September-29,1939",150.16
"September-30,1939",152.54
"October-02,1939",151.41
"October-03,1939",150.23
"October-04,1939",150.25
"October-05,1939",150.48
"October-06,1939",150.61
"October-07,1939",149.6
"October-09,1939",149.89
"October-10,1939",150.66
"October-11,1939",151.34
"October-13,1939",150.85
"October-14,1939",150.38
"October-16,1939",150.84
"October-17,1939",154.56
"October-18,1939",153.54
"October-19,1939",153.36
"October-20,1939",153
"October-21,1939",153.86
"October-23,1939",153.71
"October-24,1939",154.07
"October-25,1939",155.48
"October-26,1939",154.05
"October-27,1939",153.46
"October-28,1939",153.12
"October-30,1939",153.21
"October-31,1939",151.88
"November-01,1939",151.6
"November-02,1939",151.56
"November-03,1939",152.64
"November-04,1939",152.36
"November-06,1939",151.46
"November-08,1939",150.35
"November-09,1939",148.75
"November-10,1939",149.09
"November-13,1939",149.07
"November-14,1939",149.77
"November-15,1939",149.53
"November-16,1939",151.15
"November-17,1939",151
"November-18,1939",151.53
"November-20,1939",151.69
"November-21,1939",150.98
"November-22,1939",150.34
"November-24,1939",148.47
"November-25,1939",148.64
"November-27,1939",148.59
"November-28,1939",148.31
"November-29,1939",146.89
"November-30,1939",145.69
"December-01,1939",146.54
"December-02,1939",146.62
"December-04,1939",146.34
"December-05,1939",146.49
"December-06,1939",148.7
"December-07,1939",148.76
"December-08,1939",147.86
"December-09,1939",147.93
"December-11,1939",147.05
"December-12,1939",146.93
"December-13,1939",148.94
"December-14,1939",148.93
"December-15,1939",149.64
"December-16,1939",149.36
"December-18,1939",149.22
"December-19,1939",148.93
"December-20,1939",149.13
"December-21,1939",149.1
"December-22,1939",149.59
"December-23,1939",149.85
"December-26,1939",149.27
"December-27,1939",148.52
"December-28,1939",149.48
"December-29,1939",149.99
"December-30,1939",150.24
"January-02,1940",151.43
"January-03,1940",152.8
"January-04,1940",152.43
"January-05,1940",151.54
"January-06,1940",151.19
"January-08,1940",151.34
"January-09,1940",149.84
"January-10,1940",150.15
"January-11,1940",148.23
"January-12,1940",145.96
"January-13,1940",145.19
"January-15,1940",144.65
"January-16,1940",145.67
"January-17,1940",145.81
"January-18,1940",145.61
"January-19,1940",145.86
"January-20,1940",145.64
"January-22,1940",145.13
"January-23,1940",145.49
"January-24,1940",147
"January-25,1940",146.29
"January-26,1940",146.61
"January-27,1940",146.51
"January-29,1940",146.26
"January-30,1940",145.63
"January-31,1940",145.33
"February-01,1940",145.23
"February-02,1940",145.33
"February-03,1940",145.59
"February-05,1940",145
"February-06,1940",145.93
"February-07,1940",146.63
"February-08,1940",148.4
"February-09,1940",148.94
"February-10,1940",148.84
"February-13,1940",148.78
"February-14,1940",148.33
"February-15,1940",148.46
"February-16,1940",148.2
"February-17,1940",148.72
"February-19,1940",148.46
"February-20,1940",148.65
"February-21,1940",148.34
"February-23,1940",147.35
"February-24,1940",146.72
"February-26,1940",146.44
"February-27,1940",146.17
"February-28,1940",146.56
"February-29,1940",146.54
"March-01,1940",146.23
"March-02,1940",146.33
"March-04,1940",146.43
"March-05,1940",146.89
"March-06,1940",147.97
"March-07,1940",148.32
"March-08,1940",148.07
"March-09,1940",148.14
"March-11,1940",148.15
"March-12,1940",148.37
"March-13,1940",148.32
"March-14,1940",148.11
"March-15,1940",146.53
"March-16,1940",145.76
"March-18,1940",145.59
"March-19,1940",146.43
"March-20,1940",146.91
"March-21,1940",146.73
"March-23,1940",146.73
"March-25,1940",146.25
"March-26,1940",145.86
"March-27,1940",147.47
"March-28,1940",147.25
"March-29,1940",147.54
"March-30,1940",147.95
"April-01,1940",147.72
"April-02,1940",147.92
"April-03,1940",149.65
"April-04,1940",150.41
"April-05,1940",150.36
"April-06,1940",151.1
"April-08,1940",151.29
